doi,collection_date,abstract_views,full_text_views,pdf_downloads
10.1101/2020.04.18.20071142,Apr 2020,5818,NA,1416
10.1101/2020.04.18.20071134,Apr 2020,29324,NA,12833
10.1101/2020.04.19.20071456,Apr 2020,526,NA,172
10.1101/2020.04.19.20071563,Apr 2020,1201,NA,479
10.1101/2020.04.19.20071605,Apr 2020,381,NA,82
10.1101/2020.04.19.20071712,Apr 2020,476,NA,115
10.1101/2020.04.19.20071845,Apr 2020,396,NA,78
10.1101/2020.04.20.20072116,Apr 2020,2517,NA,1053
10.1101/2020.04.19.20068072,Apr 2020,4320,NA,1186
10.1101/2020.04.19.20070805,Apr 2020,1755,NA,418
10.1101/2020.04.18.20070771,Apr 2020,3767,NA,1274
10.1101/2020.04.18.20070615,Apr 2020,196,NA,38
10.1101/2020.04.17.20064394,Apr 2020,2363,NA,770
10.1101/2020.04.18.20070862,Apr 2020,1676,NA,497
10.1101/2020.04.18.20070904,Apr 2020,2634,NA,429
10.1101/2020.04.18.20071035,Apr 2020,947,NA,321
10.1101/2020.04.19.20071639,Apr 2020,862,NA,199
10.1101/2020.04.19.20071886,Apr 2020,417,NA,115
10.1101/2020.04.20.20071977,Apr 2020,467,NA,113
10.1101/2020.04.19.20071811,Apr 2020,1264,NA,525
10.1101/2020.04.19.20071597,Apr 2020,753,NA,209
10.1101/2020.04.19.20071852,Apr 2020,413,NA,126
10.1101/2020.04.19.20071951,Apr 2020,8528,NA,3233
10.1101/2020.04.18.20070417,Apr 2020,264,NA,77
10.1101/2020.04.19.20070995,Apr 2020,1028,NA,368
10.1101/2020.04.19.20071340,Apr 2020,577,NA,119
10.1101/2020.04.18.20070755,Apr 2020,1014,NA,410
10.1101/2020.04.19.20064881,Apr 2020,269,NA,55
10.1101/2020.04.18.20070706,Apr 2020,199,NA,26
10.1101/2020.04.19.20069997,Apr 2020,1052,NA,370
10.1101/2020.04.19.20071936,Apr 2020,877,NA,149
10.1101/2020.04.19.20071704,Apr 2020,1040,NA,322
10.1101/2020.04.19.20069922,Apr 2020,530,NA,160
10.1101/2020.04.19.20071860,Apr 2020,516,NA,147
10.1101/2020.04.19.20062117,Apr 2020,4552,NA,2087
10.1101/2020.04.19.20071654,Apr 2020,780,NA,250
10.1101/2020.04.18.20070821,Apr 2020,2417,NA,756
10.1101/2020.04.20.20064873,Apr 2020,1227,NA,376
10.1101/2020.04.19.20072017,Apr 2020,502,NA,123
10.1101/2020.04.19.20065219,Apr 2020,1317,NA,277
10.1101/2020.04.19.20068015,Apr 2020,10062,NA,3626
10.1101/2020.04.18.20071167,Apr 2020,1491,NA,498
10.1101/2020.04.18.20070631,Apr 2020,808,NA,244
10.1101/2020.04.19.20071415,Apr 2020,795,NA,193
10.1101/2020.04.19.20071472,Apr 2020,974,NA,287
10.1101/2020.04.16.20067744,Apr 2020,1137,NA,398
10.1101/2020.04.18.20064113,Apr 2020,249,NA,49
10.1101/2020.04.17.20070219,Apr 2020,505,NA,149
10.1101/2020.04.18.20063875,Apr 2020,3012,NA,1108
10.1101/2020.04.22.20059808,Apr 2020,219,NA,33
10.1101/2020.04.20.20054726,Apr 2020,5753,NA,1426
10.1101/2020.04.20.20064105,Apr 2020,939,NA,296
10.1101/2020.04.20.20054106,Apr 2020,174,NA,28
10.1101/2020.04.20.20073197,Apr 2020,204,NA,26
10.1101/2020.04.20.20073247,Apr 2020,236,NA,33
10.1101/2020.04.20.20045690,Apr 2020,125,NA,25
10.1101/2020.04.20.20072926,Apr 2020,197,NA,44
10.1101/2020.04.22.20074500,Apr 2020,181,NA,45
10.1101/2020.04.20.20072991,Apr 2020,384,NA,109
10.1101/2020.04.20.20067512,Apr 2020,1972,NA,646
10.1101/2020.04.21.20068858,Apr 2020,6129,NA,3113
10.1101/2020.04.20.20068056,Apr 2020,2117,NA,404
10.1101/2020.04.20.20067538,Apr 2020,1465,NA,660
10.1101/2020.04.20.20066399,Apr 2020,174,NA,45
10.1101/2020.04.20.20064899,Apr 2020,739,NA,153
10.1101/2020.04.19.20062174,Apr 2020,1837,NA,564
10.1101/2020.04.20.20072934,Apr 2020,1060,NA,294
10.1101/2020.04.20.20073080,Apr 2020,790,NA,199
10.1101/2020.04.20.20073023,Apr 2020,392,NA,83
10.1101/2020.04.20.20073213,Apr 2020,420,NA,155
10.1101/2020.04.20.20073031,Apr 2020,354,NA,84
10.1101/2020.04.20.20073163,Apr 2020,163,NA,38
10.1101/2020.04.22.20076158,Apr 2020,401,NA,121
10.1101/2020.04.20.20065953,Apr 2020,4981,NA,1368
10.1101/2020.04.20.20034025,Apr 2020,248,NA,65
10.1101/2020.04.22.20075077,Apr 2020,318,NA,56
10.1101/2020.04.20.20072975,Apr 2020,191,NA,55
10.1101/2020.04.20.20068676,Apr 2020,1107,NA,251
10.1101/2020.04.20.20016337,Apr 2020,130,NA,21
10.1101/2020.04.20.20073007,Apr 2020,566,NA,148
10.1101/2020.04.20.20073155,Apr 2020,335,NA,148
10.1101/2020.04.20.20073056,Apr 2020,605,NA,130
10.1101/2020.04.20.20073130,Apr 2020,506,NA,138
10.1101/2020.04.20.20073098,Apr 2020,521,NA,127
10.1101/2020.04.22.20076018,Apr 2020,1381,NA,801
10.1101/2020.04.20.20065979,Apr 2020,187,NA,57
10.1101/2020.04.19.20070870,Apr 2020,1336,NA,497
10.1101/2020.04.18.20070888,Apr 2020,240,NA,55
10.1101/2020.04.22.20072124,Apr 2020,26217,NA,5003
10.1101/2020.04.22.20071407,Apr 2020,182,NA,31
10.1101/2020.04.19.20071357,Apr 2020,753,NA,218
10.1101/2020.04.19.20071373,Apr 2020,2924,NA,1112
10.1101/2020.04.20.20071423,Apr 2020,2753,NA,992
10.1101/2020.04.18.20070797,Apr 2020,1536,NA,534
10.1101/2020.04.19.20071530,Apr 2020,224,NA,51
10.1101/2020.04.19.20071514,Apr 2020,203,NA,50
10.1101/2020.04.23.20072215,Apr 2020,177,NA,44
10.1101/2020.04.20.20072322,Apr 2020,1339,NA,334
10.1101/2020.04.20.20072157,Apr 2020,1213,NA,604
10.1101/2020.04.19.20071779,Apr 2020,4409,NA,1270
10.1101/2020.04.18.20069955,Apr 2020,1033,NA,552
10.1101/2020.04.20.20070938,Apr 2020,420,NA,526
10.1101/2020.04.20.20072827,Apr 2020,243,NA,47
10.1101/2020.04.20.20072470,Apr 2020,1677,NA,1381
10.1101/2020.04.20.20072421,Apr 2020,1445,NA,2534
10.1101/2020.04.20.20072918,Apr 2020,548,NA,153
10.1101/2020.04.20.20072801,Apr 2020,883,NA,247
10.1101/2020.04.20.20072355,Apr 2020,205,NA,32
10.1101/2020.04.20.20072264,Apr 2020,615,NA,189
10.1101/2020.04.20.20072702,Apr 2020,2838,NA,1733
10.1101/2020.04.20.20072223,Apr 2020,1071,NA,814
10.1101/2020.04.20.20072413,Apr 2020,1640,NA,734
10.1101/2020.04.20.20072793,Apr 2020,880,NA,238
10.1101/2020.04.20.20072736,Apr 2020,467,NA,109
10.1101/2020.04.20.20072629,Apr 2020,659,NA,249
10.1101/2020.04.20.20072892,Apr 2020,581,NA,166
10.1101/2020.04.20.20072462,Apr 2020,845,NA,289
10.1101/2020.04.20.20072744,Apr 2020,597,NA,186
10.1101/2020.04.20.20072272,Apr 2020,555,NA,202
10.1101/2020.04.20.20072348,Apr 2020,138,NA,25
10.1101/2020.04.20.20072603,Apr 2020,233,NA,48
10.1101/2020.04.19.20071548,Apr 2020,2293,NA,1032
10.1101/2020.04.18.20070813,Apr 2020,207,NA,31
10.1101/2020.04.17.20070276,Apr 2020,763,NA,203
10.1101/2020.04.21.20064147,Apr 2020,838,NA,195
10.1101/2020.04.21.20066761,Apr 2020,1114,NA,343
10.1101/2020.04.21.20072363,Apr 2020,173,NA,26
10.1101/2020.04.21.20073270,Apr 2020,178,NA,28
10.1101/2020.04.21.20074468,Apr 2020,571,NA,171
10.1101/2020.04.21.20066332,Apr 2020,233,NA,26
10.1101/2020.04.20.20068874,Apr 2020,156,NA,20
10.1101/2020.04.21.20073833,Apr 2020,6542,NA,1372
10.1101/2020.04.21.20073494,Apr 2020,111,NA,23
10.1101/2020.04.21.20073759,Apr 2020,317,NA,70
10.1101/2020.04.21.20074021,Apr 2020,168,NA,27
10.1101/2020.04.21.20063263,Apr 2020,637,NA,152
10.1101/2020.04.23.20073601,Apr 2020,197,NA,28
10.1101/2020.04.22.20070441,Apr 2020,611,NA,253
10.1101/2020.04.21.20066258,Apr 2020,1044,NA,332
10.1101/2020.04.21.20072405,Apr 2020,1729,NA,372
10.1101/2020.04.18.20070656,Apr 2020,650,NA,206
10.1101/2020.04.20.20073288,Apr 2020,759,NA,167
10.1101/2020.04.21.20073890,Apr 2020,522,NA,197
10.1101/2020.04.21.20073668,Apr 2020,603,NA,162
10.1101/2020.04.21.20073700,Apr 2020,632,NA,186
10.1101/2020.04.21.20074724,Apr 2020,456,NA,112
10.1101/2020.04.22.20076141,Apr 2020,1770,NA,232
10.1101/2020.04.21.20064915,Apr 2020,760,NA,268
10.1101/2020.04.21.20074153,Apr 2020,146,NA,25
10.1101/2020.04.21.20073916,Apr 2020,581,NA,141
10.1101/2020.04.21.20074567,Apr 2020,177,NA,39
10.1101/2020.04.21.20072397,Apr 2020,565,NA,167
10.1101/2020.04.19.20071761,Apr 2020,523,NA,148
10.1101/2020.04.21.20074138,Apr 2020,590,NA,161
10.1101/2020.04.21.20073114,Apr 2020,2680,NA,814
10.1101/2020.04.21.20073049,Apr 2020,964,NA,342
10.1101/2020.04.20.20073338,Apr 2020,689,NA,185
10.1101/2020.04.20.20073437,Apr 2020,403,NA,123
10.1101/2020.04.20.20073387,Apr 2020,189,NA,44
10.1101/2020.04.21.20073734,Apr 2020,371,NA,159
10.1101/2020.04.21.20073536,Apr 2020,690,NA,275
10.1101/2020.04.21.20073932,Apr 2020,586,NA,233
10.1101/2020.04.21.20074054,Apr 2020,478,NA,141
10.1101/2020.04.21.20074211,Apr 2020,774,NA,457
10.1101/2020.04.21.20073262,Apr 2020,8015,NA,858
10.1101/2020.04.21.20074245,Apr 2020,1157,NA,470
10.1101/2020.04.21.20074492,Apr 2020,983,NA,367
10.1101/2020.04.22.20075234,Apr 2020,421,NA,101
10.1101/2020.04.23.20076455,Apr 2020,1002,NA,250
10.1101/2020.04.22.20076091,Apr 2020,9238,NA,2766
10.1101/2020.04.21.20072637,Apr 2020,734,NA,191
10.1101/2020.04.21.20074666,Apr 2020,166,NA,36
10.1101/2020.04.22.20075465,Apr 2020,139,NA,21
10.1101/2020.04.22.20075127,Apr 2020,200,NA,52
10.1101/2020.04.22.20075432,Apr 2020,254,NA,51
10.1101/2020.04.22.20074989,Apr 2020,641,NA,184
10.1101/2020.04.22.20075200,Apr 2020,1647,NA,470
10.1101/2020.04.22.20076117,Apr 2020,5631,NA,1646
10.1101/2020.04.22.20074955,Apr 2020,233,NA,33
10.1101/2020.04.22.20074690,Apr 2020,212,NA,48
10.1101/2020.04.22.20074963,Apr 2020,3052,NA,644
10.1101/2020.04.22.20075143,Apr 2020,545,NA,182
10.1101/2020.04.22.20075499,Apr 2020,641,NA,164
10.1101/2020.04.23.20076406,Apr 2020,199,NA,37
10.1101/2020.04.22.20075614,Apr 2020,135,NA,27
10.1101/2020.04.21.20074732,Apr 2020,5022,NA,1336
10.1101/2020.04.21.20073791,Apr 2020,2846,NA,720
10.1101/2020.04.22.20074336,Apr 2020,3388,NA,1194
10.1101/2020.04.21.20074633,Apr 2020,804,NA,289
10.1101/2020.04.21.20074641,Apr 2020,502,NA,116
10.1101/2020.04.21.20074757,Apr 2020,351,NA,125
10.1101/2020.04.22.20075184,Apr 2020,467,NA,106
10.1101/2020.04.22.20075192,Apr 2020,685,NA,212
10.1101/2020.04.22.20075267,Apr 2020,683,NA,185
10.1101/2020.04.22.20075382,Apr 2020,555,NA,151
10.1101/2020.04.22.20075598,Apr 2020,561,NA,149
10.1101/2020.04.22.20075671,Apr 2020,1970,NA,569
10.1101/2020.04.22.20069781,Apr 2020,433,NA,79
10.1101/2020.04.20.20072488,Apr 2020,1353,NA,357
10.1101/2020.04.21.20074070,Apr 2020,1454,NA,593
10.1101/2020.04.22.20074286,Apr 2020,2146,NA,505
10.1101/2020.04.21.20074443,Apr 2020,922,NA,246
10.1101/2020.04.21.20074591,Apr 2020,949,NA,338
10.1101/2020.04.21.20074435,Apr 2020,421,NA,211
10.1101/2020.04.22.20074914,Apr 2020,3433,NA,1130
10.1101/2020.04.22.20074898,Apr 2020,370,NA,113
10.1101/2020.04.22.20075135,Apr 2020,366,NA,155
10.1101/2020.04.22.20075440,Apr 2020,683,NA,174
10.1101/2020.04.22.20075572,Apr 2020,404,NA,130
10.1101/2020.04.22.20074369,Apr 2020,384,NA,61
10.1101/2020.04.24.20074559,Apr 2020,1663,NA,495
10.1101/2020.04.22.20071050,Apr 2020,550,NA,162
10.1101/2020.04.23.20072553,Apr 2020,124,NA,24
10.1101/2020.04.21.20073544,Apr 2020,167,NA,32
10.1101/2020.04.22.20076034,Apr 2020,130,NA,32
10.1101/2020.04.24.20047845,Apr 2020,218,NA,39
10.1101/2020.04.22.20075846,Apr 2020,925,NA,359
10.1101/2020.04.23.20076448,Apr 2020,278,NA,25
10.1101/2020.04.22.20075564,Apr 2020,853,NA,286
10.1101/2020.04.22.20076281,Apr 2020,585,NA,133
10.1101/2020.04.23.20075796,Apr 2020,742,NA,292
10.1101/2020.04.21.20074450,Apr 2020,1979,NA,644
10.1101/2020.04.22.20075762,Apr 2020,739,NA,228
10.1101/2020.04.22.20071258,Apr 2020,2792,NA,962
10.1101/2020.04.23.20076612,Apr 2020,1357,NA,579
10.1101/2020.04.25.20078899,Apr 2020,275,NA,32
10.1101/2020.04.22.20071555,Apr 2020,212,NA,37
10.1101/2020.04.23.20076737,Apr 2020,3978,NA,2066
10.1101/2020.04.23.20067967,Apr 2020,449,NA,84
10.1101/2020.04.23.20076844,Apr 2020,186,NA,27
10.1101/2020.04.22.20076190,Apr 2020,1030,NA,378
10.1101/2020.04.22.20075804,Apr 2020,1332,NA,545
10.1101/2020.04.22.20075705,Apr 2020,2715,NA,698
10.1101/2020.04.23.20076489,Apr 2020,713,NA,290
10.1101/2020.04.22.20075986,Apr 2020,1651,NA,389
10.1101/2020.04.22.20076026,Apr 2020,1140,NA,370
10.1101/2020.04.23.20076075,Apr 2020,1635,NA,568
10.1101/2020.04.22.20075861,Apr 2020,581,NA,160
10.1101/2020.04.22.20075580,Apr 2020,1094,NA,429
10.1101/2020.04.22.20072371,Apr 2020,146,NA,30
10.1101/2020.04.21.20068478,Apr 2020,326,NA,102
10.1101/2020.04.22.20071043,Apr 2020,768,NA,312
10.1101/2020.04.23.20076786,Apr 2020,996,NA,478
10.1101/2020.04.23.20076372,Apr 2020,139,NA,22
10.1101/2020.04.23.20076463,Apr 2020,754,NA,239
10.1101/2020.04.22.20074948,Apr 2020,418,NA,146
10.1101/2020.04.22.20075457,Apr 2020,573,NA,155
10.1101/2020.04.23.20076653,Apr 2020,1376,NA,696
10.1101/2020.04.23.20076513,Apr 2020,879,NA,148
10.1101/2020.04.23.20076679,Apr 2020,1769,NA,1038
10.1101/2020.04.23.20076521,Apr 2020,2255,NA,891
10.1101/2020.04.22.20073551,Apr 2020,7886,NA,1399
10.1101/2020.04.22.20076430,Apr 2020,880,NA,329
10.1101/2020.04.22.20076166,Apr 2020,2206,NA,613
10.1101/2020.04.21.20044594,Apr 2020,1062,NA,225
10.1101/2020.04.24.20078477,Apr 2020,728,NA,194
10.1101/2020.04.22.20075606,Apr 2020,193,NA,49
10.1101/2020.04.22.20072389,Apr 2020,2552,NA,2238
10.1101/2020.04.19.20070722,Apr 2020,1225,NA,457
10.1101/2020.04.23.20066928,Apr 2020,206,NA,30
10.1101/2020.04.24.20069906,Apr 2020,101,NA,27
10.1101/2020.04.26.20073411,Apr 2020,1343,NA,1086
10.1101/2020.04.22.20074351,Apr 2020,1469,NA,330
10.1101/2020.04.24.20072611,Apr 2020,444,NA,118
10.1101/2020.04.23.20074310,Apr 2020,2089,NA,343
10.1101/2020.04.24.20073957,Apr 2020,1127,NA,305
10.1101/2020.04.24.20073148,Apr 2020,720,NA,444
10.1101/2020.04.24.20070169,Apr 2020,735,NA,208
10.1101/2020.04.23.20030494,Apr 2020,127,NA,21
10.1101/2020.04.23.20074708,Apr 2020,360,NA,79
10.1101/2020.04.23.20074575,Apr 2020,841,NA,125
10.1101/2020.04.24.20070649,Apr 2020,492,NA,145
10.1101/2020.04.24.20069633,Apr 2020,560,NA,179
10.1101/2020.04.19.20065482,Apr 2020,282,NA,55
10.1101/2020.04.24.20075333,Apr 2020,1199,NA,220
10.1101/2020.04.24.20074195,Apr 2020,118,NA,27
10.1101/2020.04.22.20075648,Apr 2020,387,NA,253
10.1101/2020.04.22.20075697,Apr 2020,497,NA,185
10.1101/2020.04.24.20075291,Apr 2020,10769,NA,6850
10.1101/2020.04.23.20076562,Apr 2020,599,NA,267
10.1101/2020.04.22.20075630,Apr 2020,277,NA,61
10.1101/2020.04.24.20076620,Apr 2020,674,NA,127
10.1101/2020.04.23.20076273,Apr 2020,199,NA,112
10.1101/2020.04.23.20076877,Apr 2020,1131,NA,316
10.1101/2020.04.23.20076661,Apr 2020,2047,NA,533
10.1101/2020.04.23.20076471,Apr 2020,1340,NA,412
10.1101/2020.04.23.20076042,Apr 2020,24752,NA,11065
10.1101/2020.04.24.20075838,Apr 2020,66173,NA,2971
10.1101/2020.04.23.20076851,Apr 2020,1509,NA,357
10.1101/2020.04.23.20076976,Apr 2020,671,NA,178
10.1101/2020.04.23.20076919,Apr 2020,913,NA,388
10.1101/2020.04.23.20076802,Apr 2020,406,NA,95
10.1101/2020.04.23.20076885,Apr 2020,670,NA,219
10.1101/2020.04.23.20076935,Apr 2020,1258,NA,235
10.1101/2020.04.23.20076943,Apr 2020,1056,NA,323
10.1101/2020.04.23.20077321,Apr 2020,616,NA,121
10.1101/2020.04.23.20076984,Apr 2020,406,NA,123
10.1101/2020.04.24.20077453,Apr 2020,90,NA,15
10.1101/2020.04.23.20077164,Apr 2020,69,NA,23
10.1101/2020.04.23.20077727,Apr 2020,1325,NA,493
10.1101/2020.04.24.20077388,Apr 2020,502,NA,160
10.1101/2020.04.23.20077644,Apr 2020,187,NA,55
10.1101/2020.04.23.20077230,Apr 2020,481,NA,119
10.1101/2020.04.23.20077073,Apr 2020,73,NA,14
10.1101/2020.04.25.20074856,Apr 2020,1007,NA,505
10.1101/2020.04.24.20074179,Apr 2020,349,NA,66
10.1101/2020.04.23.20076992,Apr 2020,415,NA,180
10.1101/2020.04.24.20073973,Apr 2020,717,NA,143
10.1101/2020.04.24.20077461,Apr 2020,80,NA,14
10.1101/2020.04.25.20077396,Apr 2020,1155,NA,332
10.1101/2020.04.23.20077651,Apr 2020,249,NA,98
10.1101/2020.04.23.20077677,Apr 2020,188,NA,60
10.1101/2020.04.23.20077685,Apr 2020,168,NA,50
10.1101/2020.04.23.20077255,Apr 2020,364,NA,115
10.1101/2020.04.23.20077024,Apr 2020,293,NA,113
10.1101/2020.04.23.20077271,Apr 2020,243,NA,84
10.1101/2020.04.23.20077446,Apr 2020,632,NA,160
10.1101/2020.04.24.20077289,Apr 2020,211,NA,63
10.1101/2020.04.23.20077438,Apr 2020,374,NA,153
10.1101/2020.04.23.20077123,Apr 2020,2468,NA,718
10.1101/2020.04.23.20077065,Apr 2020,319,NA,114
10.1101/2020.04.23.20077172,Apr 2020,389,NA,98
10.1101/2020.04.23.20077115,Apr 2020,363,NA,122
10.1101/2020.04.23.20077008,Apr 2020,463,NA,95
10.1101/2020.04.23.20077503,Apr 2020,845,NA,194
10.1101/2020.04.23.20077552,Apr 2020,177,NA,51
10.1101/2020.04.23.20077719,Apr 2020,550,NA,177
10.1101/2020.04.27.20077560,Apr 2020,95,NA,14
10.1101/2020.04.23.20077412,Apr 2020,102,NA,13
10.1101/2020.04.24.20077776,Apr 2020,263,NA,83
10.1101/2020.04.24.20077735,Apr 2020,4495,NA,292
10.1101/2020.04.23.20077297,Apr 2020,474,NA,83
10.1101/2020.04.23.20077545,Apr 2020,223,NA,101
10.1101/2020.04.24.20077818,Apr 2020,226,NA,67
10.1101/2020.04.24.20077792,Apr 2020,253,NA,84
10.1101/2020.04.24.20077784,Apr 2020,66,NA,9
10.1101/2020.04.24.20077875,Apr 2020,556,NA,214
10.1101/2020.04.23.20077156,Apr 2020,647,NA,317
10.1101/2020.04.24.20077867,Apr 2020,391,NA,62
10.1101/2020.04.24.20078022,Apr 2020,301,NA,107
10.1101/2020.04.24.20077958,Apr 2020,312,NA,96
10.1101/2020.04.24.20078204,Apr 2020,243,NA,111
10.1101/2020.04.24.20077966,Apr 2020,203,NA,68
10.1101/2020.04.24.20077990,Apr 2020,73,NA,11
10.1101/2020.04.24.20077891,Apr 2020,169,NA,43
10.1101/2020.04.24.20078287,Apr 2020,186,NA,43
10.1101/2020.04.24.20078154,Apr 2020,406,NA,178
10.1101/2020.04.24.20078113,Apr 2020,262,NA,76
10.1101/2020.04.24.20078246,Apr 2020,140,NA,17
10.1101/2020.04.24.20078238,Apr 2020,225,NA,63
10.1101/2020.04.24.20078147,Apr 2020,173,NA,47
10.1101/2020.04.24.20078006,Apr 2020,458,NA,86
10.1101/2020.04.24.20077933,Apr 2020,216,NA,43
10.1101/2020.04.25.20077842,Apr 2020,439,NA,113
10.1101/2020.04.24.20078295,Apr 2020,72,NA,9
10.1101/2020.04.24.20078105,Apr 2020,203,NA,44
10.1101/2020.04.24.20077917,Apr 2020,96,NA,10
10.1101/2020.04.22.20075093,Apr 2020,411,NA,136
10.1101/2020.04.24.20078345,Apr 2020,389,NA,126
10.1101/2020.04.24.20078402,Apr 2020,282,NA,112
10.1101/2020.04.24.20078279,Apr 2020,340,NA,73
10.1101/2020.04.24.20078030,Apr 2020,311,NA,86
10.1101/2020.04.24.20078303,Apr 2020,467,NA,138
10.1101/2020.04.24.20078535,Apr 2020,104,NA,14
10.1101/2020.04.24.20078352,Apr 2020,117,NA,14
10.1101/2020.04.25.20078311,Apr 2020,176,NA,33
10.1101/2020.04.22.20075622,Apr 2020,154,NA,17
10.1101/2020.04.25.20078428,Apr 2020,99,NA,10
10.1101/2020.04.24.20078824,Apr 2020,1217,NA,355
10.1101/2020.04.24.20078808,Apr 2020,248,NA,66
10.1101/2020.04.24.20078493,Apr 2020,240,NA,78
10.1101/2020.04.24.20078485,Apr 2020,253,NA,79
10.1101/2020.04.24.20078550,Apr 2020,349,NA,76
10.1101/2020.04.24.20078816,Apr 2020,83,NA,8
10.1101/2020.04.25.20079475,Apr 2020,122,NA,29
10.1101/2020.04.24.20079012,Apr 2020,598,NA,236
10.1101/2020.04.25.20079129,Apr 2020,424,NA,95
10.1101/2020.04.24.20078998,Apr 2020,258,NA,59
10.1101/2020.04.24.20078584,Apr 2020,162,NA,47
10.1101/2020.04.25.20079749,Apr 2020,183,NA,49
10.1101/2020.04.24.20078923,Apr 2020,207,NA,78
10.1101/2020.04.28.20079764,Apr 2020,90,NA,11
10.1101/2020.04.25.20079830,Apr 2020,598,NA,160
10.1101/2020.04.25.20079848,Apr 2020,338,NA,66
10.1101/2020.04.24.20078667,Apr 2020,356,NA,74
10.1101/2020.04.24.20079046,Apr 2020,271,NA,72
10.1101/2020.04.24.20078782,Apr 2020,638,NA,177
10.1101/2020.04.25.20079251,Apr 2020,206,NA,39
10.1101/2020.04.24.20078949,Apr 2020,350,NA,86
10.1101/2020.04.25.20079095,Apr 2020,365,NA,104
10.1101/2020.04.25.20079111,Apr 2020,254,NA,71
10.1101/2020.04.24.20078568,Apr 2020,296,NA,80
10.1101/2020.04.24.20078691,Apr 2020,277,NA,124
10.1101/2020.04.25.20079186,Apr 2020,103,NA,17
10.1101/2020.04.25.20079806,Apr 2020,210,NA,54
10.1101/2020.04.25.20079319,Apr 2020,176,NA,35
10.1101/2020.04.25.20079467,Apr 2020,139,NA,33
10.1101/2020.04.25.20079434,Apr 2020,187,NA,36
10.1101/2020.04.25.20079178,Apr 2020,560,NA,211
10.1101/2020.04.25.20079103,Apr 2020,821,NA,257
10.1101/2020.04.25.20079863,Apr 2020,984,NA,183
10.1101/2020.04.25.20079400,Apr 2020,99,NA,21
10.1101/2020.04.25.20079335,Apr 2020,100,NA,16
10.1101/2020.04.25.20079079,Apr 2020,172,NA,25
10.1101/2020.04.27.20079970,Apr 2020,128,NA,27
10.1101/2020.04.25.20079640,Apr 2020,335,NA,105
10.1101/2020.04.25.20079780,Apr 2020,96,NA,19
10.1101/2020.04.25.20080093,Apr 2020,76,NA,11
10.1101/2020.04.25.20079392,Apr 2020,80,NA,14
10.1101/2020.04.25.20079509,Apr 2020,137,NA,36
10.1101/2020.04.24.20078907,Apr 2020,898,NA,372
10.1101/2020.04.27.20080564,Apr 2020,112,NA,13
10.1101/2020.04.27.20082404,Apr 2020,130,NA,25
10.1101/2020.04.26.20081182,Apr 2020,614,NA,185
10.1101/2020.04.28.20079947,Apr 2020,369,NA,87
10.1101/2020.04.24.20078063,Apr 2020,500,NA,134
10.1101/2020.04.25.20079426,Apr 2020,175,NA,47
10.1101/2020.04.27.20082347,Apr 2020,2119,NA,393
10.1101/2020.04.26.20080408,Apr 2020,973,NA,313
10.1101/2020.04.24.20078774,Apr 2020,864,NA,457
10.1101/2020.04.26.20080325,Apr 2020,28,NA,5
10.1101/2020.04.25.20080200,Apr 2020,53,NA,33
10.1101/2020.04.22.20075416,Apr 2020,1849,NA,707
10.1101/2020.04.22.20075663,Apr 2020,782,NA,255
10.1101/2020.04.23.20072850,Apr 2020,588,NA,193
10.1101/2019.12.10.19014159,Dec 2019,74,NA,25
10.1101/2019.12.10.19014159,Jan 2020,47,NA,25
10.1101/2019.12.10.19014159,Feb 2020,77,NA,34
10.1101/2019.12.10.19014159,Mar 2020,313,NA,58
10.1101/2019.12.10.19014159,Apr 2020,232,NA,62
10.1101/2019.12.12.873414,Dec 2019,538,72,131
10.1101/2019.12.12.873414,Jan 2020,151,146,65
10.1101/2019.12.12.873414,Feb 2020,96,108,51
10.1101/2019.12.12.873414,Mar 2020,107,152,581
10.1101/2019.12.12.873414,Apr 2020,145,175,3914
10.1101/2019.12.13.870410,Dec 2019,443,7,119
10.1101/2019.12.13.870410,Jan 2020,89,13,18
10.1101/2019.12.13.870410,Feb 2020,102,21,24
10.1101/2019.12.13.870410,Mar 2020,56,12,29
10.1101/2019.12.13.870410,Apr 2020,47,4,22
10.1101/2019.12.17.879585,Dec 2019,378,8,111
10.1101/2019.12.17.879585,Jan 2020,110,16,36
10.1101/2019.12.17.879585,Feb 2020,48,20,11
10.1101/2019.12.17.879585,Mar 2020,184,22,59
10.1101/2019.12.17.879585,Apr 2020,40,21,32
10.1101/2019.12.20.884510,Dec 2019,1109,11,285
10.1101/2019.12.20.884510,Jan 2020,1856,528,550
10.1101/2019.12.20.884510,Feb 2020,347,136,140
10.1101/2019.12.20.884510,Mar 2020,205,100,65
10.1101/2019.12.20.884510,Apr 2020,338,92,143
10.1101/2020.01.06.885103,Jan 2020,776,18,208
10.1101/2020.01.06.885103,Feb 2020,120,31,39
10.1101/2020.01.06.885103,Mar 2020,84,19,26
10.1101/2020.01.06.885103,Apr 2020,242,16,52
10.1101/2020.01.07.893685,Jan 2020,514,16,132
10.1101/2020.01.07.893685,Feb 2020,77,29,14
10.1101/2020.01.07.893685,Mar 2020,29,12,20
10.1101/2020.01.07.893685,Apr 2020,228,14,38
10.1101/2020.01.09.900225,Jan 2020,637,20,161
10.1101/2020.01.09.900225,Feb 2020,73,20,35
10.1101/2020.01.09.900225,Mar 2020,46,14,17
10.1101/2020.01.09.900225,Apr 2020,41,4,27
