doi,score,twitter,facebook,blogs,news,wikipedia,policies,published_doi,published_score,published_twitter,published_facebook,published_blogs,published_news,published_wikipedia,published_policies
10.1101/2020.04.23.050575,4.3,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.051300,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.051748,7.35,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.051870,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.053256,7.8,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.053280,13.05,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.053322,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.054734,12.1,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.054833,4.3,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055004,1.6,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055285,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055293,5.9,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055350,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055467,2.25,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055673,6.35,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055756,21.75,33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055806,11.25,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055830,2.1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.055848,4.7,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056069,5.55,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056093,9.95,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056101,2.95,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056200,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056226,8.2,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056309,661.70000000001,942,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056317,11.05,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056333,10.75,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056390,3.2,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056457,17.4,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056655,32.35,51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056663,0.75,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056820,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056838,78.75,132,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056853,4.5,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056879,3.35,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056895,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056911,4.95,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056929,1.35,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056937,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056945,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056952,2.35,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056960,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056978,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056986,3.85,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.056994,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057018,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057026,4,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057034,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057042,33.45,57,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057067,6.55,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057083,6.9,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057091,2.45,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057109,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057117,4.6,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057125,92.8,131,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057133,13.35,32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057141,12.1,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057158,3.2,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057174,5.85,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057190,16.7,32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057208,39.18,55,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057216,4.55,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057257,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057265,4.85,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057307,12.35,25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057356,11.4,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057364,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057372,7.45,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057406,8.35,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057455,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057463,18.2,28,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057471,4,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057489,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057505,1.5,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057513,5.2,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057521,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057547,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057554,1.25,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057596,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057604,2.45,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057620,2.95,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057638,1.6,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057646,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057653,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057661,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057679,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057687,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057695,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057703,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057711,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057737,9.45,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057745,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057760,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057778,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057786,90.25,156,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057794,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057810,22.38,26,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057828,23.45,43,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057851,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057877,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057893,39.4,74,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057901,12.1,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057919,8.45,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.057927,6.95,15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058008,24.05,40,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058024,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058040,12.75,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058081,5.75,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058115,0.5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058123,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058131,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058149,10.15,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058156,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058206,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058214,5.8,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058222,9,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058230,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058248,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058263,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058289,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058313,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058339,24.65,43,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058347,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058362,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058446,5.05,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058487,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058537,9.3,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058545,2.95,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058552,12.65,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058578,8.4,15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058644,3.35,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058651,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058701,1.85,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058719,1.85,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058727,1.6,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058735,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058776,1.5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058818,1.25,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058842,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058859,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058867,8.3,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058875,4.45,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.058883,11.55,20,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20030494,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20066928,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20067967,9.4,15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20072215,1.5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20072553,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20072850,2.5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20073601,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20074310,29.4,57,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20074575,13.3,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20074708,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20075796,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076042,1292.85,1851,0,0,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076075,3,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076208,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076273,1.35,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076372,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076406,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076448,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076455,9.35,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076463,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076471,10.25,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076489,4.35,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076513,7.4,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076521,42.45,67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076562,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076612,4.55,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076653,3.1,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076661,23.1,21,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076679,43.25,48,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076737,161.85,224,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076786,2.95,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076802,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076844,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076851,13.7,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076877,21.8,31,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076885,6.1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076919,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076935,8.45,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076943,1.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076976,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076984,3.5,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20076992,3.45,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077008,5.1,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077024,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077065,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077073,1.1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077115,9,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077123,62.5,81,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077156,3.6,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077164,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077172,1.25,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077230,13.1,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077255,3.2,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077271,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077297,7.95,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077321,7.55,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077412,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077438,2.35,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077446,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077503,3.95,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077545,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077552,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077644,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077651,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077677,1.25,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077685,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077719,3.25,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.23.20077727,31.3,44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.014852,5.2,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.031138,60.1,101,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.031773,17.9,34,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.050534,14.65,27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.054643,1.75,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.055277,5.8,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.055707,3.95,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.056077,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.056259,15.5,27,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.056465,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057299,31.85,49,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057323,13.45,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057331,2.1,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057349,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057380,3.85,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057430,2,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057570,2.5,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057588,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057802,29.5,39,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.057869,3.7,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058164,8.2,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058198,1.35,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058297,1.1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058438,1.5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058453,7.05,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058529,30.15,44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058594,1.5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058610,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058693,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058917,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058925,1.75,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058933,23.2,39,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058958,22.65,43,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058982,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.058990,5.8,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059006,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059048,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059055,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059071,4.2,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059097,1.25,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/2020.04.24.059105,2.6,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
